variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value,risque_relatif_vs_3_etoiles
const,US,-5.985954132884149,0.4909975278994198,-12.191413994472011,0.0025138140612043307,0.0009602742818347969,0.006580683512875502,3.4537609757440344e-34,
has_photo,US,-0.2738932606874518,0.16899638783482393,-1.620704822135923,0.7604132369153963,0.5460088501181097,1.0590090082808574,0.10508095896724083,
reponse_avant_surveillance,US,-0.042041248040742565,0.18531614841438285,-0.2268623020738307,0.9588302298884084,0.6668072704393493,1.3787423300620414,0.8205308163755693,
langue_minoritaire_sur_la_fiche,US,-0.2752453999747663,0.40396054856548785,-0.6813670318851571,0.7593857471143776,0.34404131525391063,1.6761554131801515,0.4956392781690794,
log_age_vague1,US,-0.6247147921958367,0.03376875435923881,-18.499787867506004,0.535414111027758,0.5011246860336304,0.5720497877616154,2.0728822142071822e-76,
log_rc,US,-0.06211718665097453,0.03868132774034457,-1.6058700742628953,0.9397727515165957,0.8711586289725104,1.0137910538000787,0.10830245998674755,
log_burst,US,3.897878580209716,0.44394992270934885,8.77999607798475,49.29775685967359,20.65077235238307,117.68416163451849,1.6348035895520427e-18,
log_ratio_pic_journalier_fiche,US,-0.17855770457188833,0.10065331335048583,-1.773987349528484,0.8364757870075256,0.6867159245461666,1.01889546643653,0.07606524284597979,
etoiles_1,US,0.8800017520351316,0.19748332281944578,4.456081351434905,2.4109039304018944,1.6371248315304998,3.5504059615254917,8.347136768313095e-06,2.7724159060073914
etoiles_2,US,0.2541189004695881,0.28946538071421923,0.8778904746487537,1.289325096513791,0.7310869932482297,2.273818601414876,0.3800031589183128,1.4826577535976215
etoiles_3,US,-0.13971735628011858,0.28226974660775284,-0.4949781475315963,0.8696039887730563,0.5000956526499547,1.5121329155391097,0.6206155459080496,1.0
etoiles_4,US,-0.5080291790814291,0.18590486992413044,-2.7327373365138885,0.6016802150299774,0.4179489309494826,0.8661801821961758,0.006281040030434431,0.691901397415278
profil_aucun_niveau,US,0.6046830482237113,0.1274130438832408,4.745848853417495,1.8306718822179766,1.426120857280521,2.349982838575293,2.0763372022608544e-06,
profil_niveau_sans_avis_declare,US,0.05326291557249121,0.16306568271557,0.32663473200180276,1.054706907539861,0.7661786210588425,1.4518894553269768,0.7439441708299783,
texte_texte_1_50,US,0.16647808883960802,0.11721046290187306,1.4203347100418937,1.1811376554902258,0.9387085821789458,1.4861759950874747,0.1555102606560054,
texte_texte_51_200,US,0.034965910151832445,0.11591328057678991,0.3016557721241297,1.03558440528274,0.8251253662438925,1.2997237805773791,0.7629144872021119,
texte_texte_201p,US,0.0948363722636038,0.13011703675891087,0.7288543808396334,1.0994789351571808,0.8519833168053312,1.4188704227063846,0.4660907425804981,
secteur_food_beverage,US,-0.6916054815497449,0.5549862188405585,-1.246166946261481,0.5007714440195412,0.16874636631773007,1.486088528112312,0.21270311119478846,
secteur_healthcare,US,0.3978361298023456,0.3227194122498329,1.2327616954581002,1.4886000727310214,0.790822057590978,2.8020591424637606,0.21766468625353186,
secteur_home_services,US,1.5671140259168048,0.28394173321435795,5.51913946631344,4.792796329335964,2.7472446257355934,8.361431100568876,3.4066375147291425e-08,
secteur_hospitality,US,-0.31730523699191177,0.4191480553542583,-0.7570242374707659,0.7281084755625887,0.32019652544644467,1.6556767798991845,0.4490353417634435,
secteur_travel,US,0.8713523832434883,0.5756829883278304,1.5135975891427331,2.3901410555094817,0.7733948641905382,7.386620379501958,0.13012793296988787,
secteur_wellness_fitness,US,0.7062742457989859,0.3927182945222061,1.798424610338722,2.026427206818828,0.9385309291722871,4.375356311546488,0.07210974567941955,
taille_large,US,0.21949899302150686,0.3029188498332346,0.7246131864766662,1.245452593811114,0.6878317345131609,2.255133175163427,0.4686893669503801,
taille_small,US,0.43543503223223884,0.32214962604994923,1.3516546257443884,1.5456353138952827,0.822039663662986,2.9061718420190363,0.1764858266893059,
etoiles_5,US,0.0,,,1.0,1.0,1.0,,1.1499487271337407
