variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value,risque_relatif_vs_3_etoiles
const,tous_sans_enseignes,-5.223413072067365,0.43948769862435905,-11.885231573983019,0.005388904981792513,0.002277235360335191,0.01275243543491862,1.4124307643946543e-32,
has_photo,tous_sans_enseignes,-0.14185478466017676,0.13685933693719965,-1.036500598605628,0.8677472575499348,0.663587766421624,1.1347184819965597,0.2999686603031587,
reponse_avant_surveillance,tous_sans_enseignes,-0.2285837232919943,0.15870693433533978,-1.4402881906155933,0.7956596791681358,0.5829559816321447,1.0859727749623156,0.14978588111678287,
langue_minoritaire_sur_la_fiche,tous_sans_enseignes,0.05199639610282074,0.19434331359439422,0.2675491898390713,1.0533719462623383,0.7197081479785452,1.5417255734689612,0.7890463459963102,
log_age_vague1,tous_sans_enseignes,-0.5589880055443761,0.030714731900486722,-18.19934510108871,0.5717874168500882,0.5383815476185951,0.6072660764735397,5.222844331607587e-74,
log_rc,tous_sans_enseignes,-0.1444007269738316,0.03913239462475343,-3.690055984524138,0.8655408329960015,0.8016374657231605,0.9345383238888303,0.00022420470452233032,
log_burst,tous_sans_enseignes,1.6634647829589535,0.36547926278586523,4.551461470834748,5.277564819806805,2.578321461284282,10.802644606382318,5.327455472143449e-06,
log_ratio_pic_journalier_fiche,tous_sans_enseignes,-0.13675191112551996,0.07977067653318007,-1.7143130416931958,0.8721865790803607,0.7459478673322466,1.0197889987251358,0.08647124921877611,
etoiles_1,tous_sans_enseignes,1.2691655550915872,0.16349094353289786,7.762910456481671,3.557882466428306,2.582425810894558,4.901797213888992,8.300221655542063e-15,3.9916156234276254
etoiles_2,tous_sans_enseignes,0.4333155068386425,0.22934009023995727,1.8894014839937792,1.5423627699433744,0.9839474279444819,2.417693106914269,0.05883805220361456,1.7303886195205038
etoiles_3,tous_sans_enseignes,-0.11503051200524009,0.24935583408783174,-0.4613106905079364,0.8913389469532965,0.5467525441828909,1.4530981644413772,0.6445757161261494,1.0
etoiles_4,tous_sans_enseignes,-0.3807956398547773,0.1804018690145629,-2.1108187067842277,0.6833175182194098,0.47980437709598833,0.973152503383941,0.03478789758363892,0.7666191638490285
profil_aucun_niveau,tous_sans_enseignes,0.9200613608436152,0.13646656133371993,6.742027877390903,2.5094443668355275,1.9205119968856532,3.2789751068748476,1.56191103880078e-11,
profil_niveau_sans_avis_declare,tous_sans_enseignes,0.20881480032474586,0.13956284661588148,1.4962062281479998,1.2322167712512198,0.9373267364958638,1.61988142686409,0.13459992206220522,
texte_texte_1_50,tous_sans_enseignes,0.2750675474708584,0.1455058436857389,1.8904226834005697,1.3166196061885256,0.9899323557696807,1.7511168084330642,0.058701452056853155,
texte_texte_51_200,tous_sans_enseignes,0.24492897695236018,0.137951360683182,1.7754734403443988,1.2775305758677524,0.9748704178316439,1.6741551927559315,0.07581974720397604,
texte_texte_201p,tous_sans_enseignes,0.31854127434850227,0.12296116805114131,2.5905843234671972,1.3751203772102336,1.0806274162973513,1.7498686626866862,0.009581314507374842,
secteur_food_beverage,tous_sans_enseignes,-0.4646585198882827,0.3657851526849341,-1.2703044846888916,0.6283496374627021,0.3067923191307476,1.2869398686974454,0.20397619133500822,
secteur_healthcare,tous_sans_enseignes,0.28566178847407286,0.2801493218036974,1.0196768874359015,1.3306423405631294,0.7684184844940677,2.3042249428253987,0.30788172662379587,
secteur_home_services,tous_sans_enseignes,1.1508360391818466,0.2752147073287591,4.181593528746666,3.1608343867413975,1.843056113042422,5.4208192304652325,2.894731288687057e-05,
secteur_hospitality,tous_sans_enseignes,-0.14448829432799015,0.3054919422451121,-0.472969248439488,0.8654650431937445,0.475569855272854,1.5750151795483354,0.6362351187552617,
secteur_travel,tous_sans_enseignes,0.620982469803806,0.4514846612937982,1.3754231827594894,1.8607552799710672,0.7680417342002704,4.508101653545516,0.16900028583290339,
secteur_wellness_fitness,tous_sans_enseignes,0.5173596327163561,0.30354609977227853,1.7043857032077872,1.6775923369265515,0.925353187071407,3.04134257949826,0.08830905309838287,
taille_large,tous_sans_enseignes,-0.1450684332865252,0.25538278374434,-0.5680431200552309,0.8649630988177592,0.5243428620745042,1.4268548624013007,0.5700056888770021,
taille_small,tous_sans_enseignes,0.3807200364574922,0.25525142583533744,1.491549107753445,1.4633378668033927,0.8873076041568309,2.4133205918544354,0.13581738828567774,
region_US,tous_sans_enseignes,0.7596258446020717,0.1614553578077158,4.704866130901293,2.1374763225590554,1.5576513753426118,2.933137094618271,2.5403258813514884e-06,
etoiles_5,tous_sans_enseignes,0.0,,,1.0,1.0,1.0,,1.121907668702372
