risque_prevu,risque_observe,avis
0.013872648,0.001148105625717566,2613
0.027541414,0.0007656967840735069,2612
0.042954642,0.002679938744257274,2612
0.06255468,0.0015308075009567547,2613
0.09063462,0.0019142419601837673,2612
0.1336857,0.006891271056661562,2612
0.20248412,0.006123230003827019,2613
0.31575537,0.010336906584992343,2612
0.49374735,0.01569678407350689,2612
0.73583806,0.04898584003061615,2613
