variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value
const,jalon2_fenetre6_sans_enseignes_sans_habitude,-5.443844797848832,0.7413467919461939,-7.34318251186813,0.0043228308678695156,0.001010957062555018,0.018484332722279725,2.0857379503263296e-13
reponse_au_jalon,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.5517449391470787,0.21300138142343336,-2.590335027218647,0.5759439459118205,0.3793788475550549,0.8743540420617167,0.009588256646371703
has_photo,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.10688812695404493,0.24277949538483667,-0.4402683463223017,0.8986261994172058,0.5583734953024141,1.4462166508130105,0.6597427636693092
langue_minoritaire_sur_la_fiche,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.006454905115606101,0.31422904075938407,-0.020542038698927394,0.9935658830318637,0.5366911401752082,1.839369220074351,0.9836109771101054
log_rc,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.12589258247090754,0.08318534303595734,-1.5133986093738863,0.8817095527583186,0.7490624966220576,1.037846293107797,0.1301784380312739
log_photos_auteur,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.08561120509259418,0.06001572309459122,-1.4264796069800199,0.9179510565457542,0.8160824717009441,1.0325355235938118,0.15372994930824257
log_burst,jalon2_fenetre6_sans_enseignes_sans_habitude,1.6610415523171815,0.7929804684676582,2.0946815443348177,5.264791545566716,1.1127432843103435,24.909635860395124,0.036199310915104775
log_ratio_pic_journalier_fiche,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.03607226958183587,0.13547138931250824,-0.2662722347862219,0.9645705818515365,0.7396402840761006,1.2579039127588736,0.7900295548646032
etoiles_1,jalon2_fenetre6_sans_enseignes_sans_habitude,1.0427430584222612,0.24517512594093957,4.253054034010972,2.8369883756873815,1.7545433816573366,4.587235133612219,2.108746674306001e-05
etoiles_2,jalon2_fenetre6_sans_enseignes_sans_habitude,0.28304545192921604,0.4463486079027242,0.6341353975744942,1.3271654826778736,0.5533404947247778,3.183154378187463,0.5259924635452711
etoiles_4,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.5695398848374512,0.3621979776020187,-1.572454624424377,0.5657857054004258,0.27819447035204753,1.1506823411348275,0.11584515455755756
guide_4_et_plus,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.06723797028180142,0.2168946819746952,-0.3100028533186719,0.9349726791490591,0.6111922413171383,1.4302765180253227,0.756558786543006
guide_sans_niveau,jalon2_fenetre6_sans_enseignes_sans_habitude,0.919964989223205,0.16867064891633898,5.454209105933479,2.509202539268411,1.8028641452407685,3.4922750001388554,4.919128923626835e-08
texte_texte_1_50,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.04375409090981075,0.22818979927523828,-0.19174428939759652,0.9571893100865694,0.6120153720058099,1.4970398085610586,0.8479425116920605
texte_texte_51_200,jalon2_fenetre6_sans_enseignes_sans_habitude,0.1528970218168842,0.241697944539807,0.6325954575575733,1.1652049820723027,0.7255522103381417,1.8712680230322252,0.5269978541941949
texte_texte_201p,jalon2_fenetre6_sans_enseignes_sans_habitude,0.3943404483629802,0.21300955655556789,1.8512805469369091,1.4834054856866243,0.9771153085244872,2.25202881969792,0.06412920317909106
secteur_food_beverage,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.6364117067696051,0.5309653657232047,-1.1985936331323166,0.5291879026113141,0.186918104738883,1.4981953549195561,0.23068599507951548
secteur_healthcare,jalon2_fenetre6_sans_enseignes_sans_habitude,0.4054056061717634,0.3548414251632088,1.142497965070729,1.4999107497507063,0.748210586878271,3.0068169265075397,0.2532470914108418
secteur_home_services,jalon2_fenetre6_sans_enseignes_sans_habitude,0.7344709736822396,0.38498035332140845,1.9078141711534353,2.08437900942504,0.9801235404458113,4.432743093748717,0.056415238515253235
secteur_hospitality,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.6064217153507516,0.403128415610686,-1.5042891839616497,0.5452986158664229,0.24745194162202608,1.2016498174018329,0.132506922809164
secteur_travel,jalon2_fenetre6_sans_enseignes_sans_habitude,0.49598296648197365,0.5197542435028849,0.9542643906845192,1.64211158664317,0.5929076464868905,4.547977208533725,0.3399498281633614
secteur_wellness_fitness,jalon2_fenetre6_sans_enseignes_sans_habitude,0.10576565009716557,0.4332646649344679,0.2441132606859662,1.111561351685978,0.4754861669782711,2.598537506178222,0.8071431026356293
taille_large,jalon2_fenetre6_sans_enseignes_sans_habitude,-0.10510162843281672,0.2913207499663719,-0.3607763210995061,0.9002330286652793,0.5086069270154097,1.593410279831497,0.7182666653548941
taille_small,jalon2_fenetre6_sans_enseignes_sans_habitude,0.8800000791858325,0.2907850830527397,3.0262903101746343,2.410899897326318,1.3635229967905875,4.262809155847876,0.0024757447391960665
region_US,jalon2_fenetre6_sans_enseignes_sans_habitude,0.49833194535065606,0.2557330578491184,1.9486410929504085,1.6459734059504898,0.9971085506253118,2.717084766144299,0.05133830111148182
