variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value
const,jalon2_fenetre6_sans_habitude,-7.370228636138834,0.5913689713543011,-12.462995174163748,0.0006297241849308932,0.00019759510967446556,0.002006894551895495,1.1882255866668383e-35
reponse_au_jalon,jalon2_fenetre6_sans_habitude,-0.2111519269914003,0.1930915657164929,-1.0935326263883767,0.8096510496886337,0.5545465969684559,1.182109539298453,0.2741600120917339
has_photo,jalon2_fenetre6_sans_habitude,-0.19661572661138138,0.2322796900072279,-0.8464611202351064,0.8215062556587732,0.5210675696739253,1.295172770987879,0.39729555445800857
langue_minoritaire_sur_la_fiche,jalon2_fenetre6_sans_habitude,0.07252915167238985,0.3075380450136168,0.23583798118108767,1.0752241502154587,0.5884670518970554,1.9646078221025038,0.8135583945803392
log_rc,jalon2_fenetre6_sans_habitude,0.008143078855457085,0.07443221393494336,0.10940261514422307,1.0081763238998176,0.871324004644167,1.166523009413975,0.912883159615539
log_photos_auteur,jalon2_fenetre6_sans_habitude,-0.14722071860819982,0.05130796304630761,-2.869354187289152,0.8631034533980283,0.7805297069632035,0.9544128360802052,0.004113109286085051
log_burst,jalon2_fenetre6_sans_habitude,3.6341133943773443,0.5162887506653012,7.038916477832114,37.86826379359877,13.766058553447632,104.16964283378304,1.9374045156645135e-12
log_ratio_pic_journalier_fiche,jalon2_fenetre6_sans_habitude,0.02634248180157466,0.11861069458809527,0.22209196137882328,1.0266925117690842,0.8137271157895649,1.2953943567431856,0.8242422954981847
etoiles_1,jalon2_fenetre6_sans_habitude,0.7808993861919707,0.22998843364296168,3.3953854714461573,2.1834351340880978,1.3911494382181697,3.426942392958544,0.0006853203916320568
etoiles_2,jalon2_fenetre6_sans_habitude,0.2554151226727547,0.4149591376433664,0.6155187330572037,1.290997431956004,0.5724156777560303,2.9116504562744554,0.5382122018107265
etoiles_3,jalon2_fenetre6_sans_habitude,-0.6817718063889776,0.4772463176440243,-1.4285533092316238,0.5057201598831315,0.19846204608758367,1.2886740067133704,0.15313266213178986
etoiles_4,jalon2_fenetre6_sans_habitude,-0.5006294903908467,0.2732313567242502,-1.8322548934092167,0.606148974636738,0.3548170022563694,1.0355100717177463,0.06691345394241216
guide_4_et_plus,jalon2_fenetre6_sans_habitude,-0.1540937822758056,0.1968462904131692,-0.7828127314584974,0.8571916278601278,0.5828033701586542,1.2607639634504346,0.4337370901300486
guide_sans_niveau,jalon2_fenetre6_sans_habitude,0.7092633604306228,0.15934924147821977,4.450999288425019,2.032493491926709,1.4872735122455232,2.7775858042999046,8.547162509879404e-06
texte_texte_1_50,jalon2_fenetre6_sans_habitude,0.022752087614809083,0.15077990634436325,0.15089601901493452,1.0230128905413765,0.76126702291689,1.3747546428634385,0.8800577408951491
texte_texte_51_200,jalon2_fenetre6_sans_habitude,0.054383869454501785,0.1650335501149317,0.32953220370420494,1.0558898482293628,0.7640852249834201,1.4591348388107086,0.7417534569041446
texte_texte_201p,jalon2_fenetre6_sans_habitude,0.2748762909811717,0.16749374607157935,1.6411137575471137,1.316367818223202,0.9479955991783497,1.8278821487732566,0.10077380345125964
secteur_food_beverage,jalon2_fenetre6_sans_habitude,-0.606421875182217,0.5403701264926899,-1.1222342713840245,0.545298528710553,0.18909081788404697,1.572527364053357,0.2617628445587884
secteur_healthcare,jalon2_fenetre6_sans_habitude,0.3425307116364818,0.3635951772904874,0.9420661577225031,1.4085076105716978,0.6906633676814145,2.8724466677571265,0.3461587696583549
secteur_home_services,jalon2_fenetre6_sans_habitude,1.4367987469175378,0.3428610562656473,4.190615179707994,4.207205905333311,2.1485719774651675,8.238300469111673,2.7819914710274256e-05
secteur_hospitality,jalon2_fenetre6_sans_habitude,-0.4324671814936864,0.4088236217442315,-1.0578331546709079,0.6489061489155488,0.2911994777385099,1.4460162956697582,0.2901315145443827
secteur_travel,jalon2_fenetre6_sans_habitude,0.7874188221836912,0.5311109520778663,1.482588184451989,2.1977164020098274,0.7760490782093183,6.223778262591106,0.138183858277532
secteur_wellness_fitness,jalon2_fenetre6_sans_habitude,0.19984482818391358,0.4468534176372195,0.44722680927587477,1.221213245579899,0.5086618745671115,2.9319315359520313,0.6547113062845235
taille_large,jalon2_fenetre6_sans_habitude,0.5093649316771222,0.27128234437279763,1.8776191751614701,1.664233957004305,0.9779089680967706,2.8322418077795244,0.06043328065781196
taille_small,jalon2_fenetre6_sans_habitude,0.8239050519517281,0.2924690518449314,2.8170674700602745,2.279383591826035,1.2848940245039373,4.043593837002731,0.00484643435075301
region_US,jalon2_fenetre6_sans_habitude,0.6504313194268039,0.2387358935199646,2.7244806377320496,1.916367217192112,1.2002352344734197,3.059786286593946,0.006440270648032185
