risque_prevu,risque_observe,avis
0.002618866084931992,0.014668367346938776,1568
0.00459746772181931,0.008928571428571428,1568
0.006295281635111498,0.008934269304403318,1567
0.008039336956832567,0.00510204081632653,1568
0.009992287239962176,0.01723037651563497,1567
0.012405679482168499,0.012755102040816327,1568
0.015617028259176283,0.01723037651563497,1567
0.02059738923613897,0.016581632653061226,1568
0.03028830783716235,0.03190810465858328,1567
0.0771507887502074,0.05739795918367347,1568
