part_avis,part_suppressions
0.00010450412791305256,0.0
0.005016198139826523,0.003134796238244514
0.009927892151739994,0.0219435736677116
0.014839586163653464,0.04075235109717868
0.019751280175566936,0.05329153605015674
0.024662974187480407,0.06583072100313479
0.029574668199393875,0.06896551724137931
0.034486362211307346,0.08463949843260188
0.03939805622322082,0.10658307210031348
0.04430975023513429,0.109717868338558
0.04922144424704776,0.13166144200626959
0.05413313825896123,0.14733542319749215
0.059044832270874696,0.15987460815047022
0.06395652628278817,0.1724137931034483
0.06886822029470165,0.19435736677115986
0.07377991430661511,0.21316614420062696
0.07869160831852859,0.219435736677116
0.08360330233044205,0.2413793103448276
0.08851499634235552,0.26332288401253917
0.093426690354269,0.27899686520376177
0.09833838436618246,0.29153605015673983
0.10325007837809594,0.30094043887147337
0.1081617723900094,0.322884012539185
0.11307346640192288,0.34796238244514105
0.11798516041383635,0.36990595611285265
0.12289685442574981,0.38557993730407525
0.1278085484376633,0.3981191222570533
0.13272024244957675,0.4106583072100313
0.13763193646149022,0.41379310344827586
0.1425436304734037,0.4231974921630094
0.14745532448531717,0.44200626959247646
0.15236701849723064,0.44200626959247646
0.1572787125091441,0.4482758620689655
0.1621904065210576,0.45454545454545453
0.16710210053297106,0.46394984326018807
0.17201379454488452,0.4702194357366771
0.176925488556798,0.47962382445141066
0.18183718256871145,0.4890282131661442
0.18674887658062495,0.4952978056426332
0.1916605705925384,0.5078369905956113
0.19657226460445187,0.5172413793103449
0.20148395861636534,0.5172413793103449
0.20639565262827883,0.5266457680250783
0.2113073466401923,0.5329153605015674
0.21621904065210576,0.5391849529780565
0.22113073466401922,0.542319749216301
0.2260424286759327,0.5517241379310345
0.23095412268784618,0.5579937304075235
0.23586581669975965,0.5736677115987461
0.2407775107116731,0.5736677115987461
0.24568920472358657,0.5830721003134797
0.25060089873550007,0.5924764890282131
0.2555125927474135,0.5956112852664577
0.260424286759327,0.6018808777429467
0.2653359807712405,0.6144200626959248
0.2702476747831539,0.6269592476489029
0.2751593687950674,0.6300940438871473
0.28007106280698085,0.6394984326018809
0.28498275681889434,0.6394984326018809
0.28989445083080784,0.6489028213166145
0.2948061448427213,0.6614420062695925
0.29971783885463477,0.677115987460815
0.3046295328665482,0.677115987460815
0.3095412268784617,0.6802507836990596
0.3144529208903752,0.6927899686520376
0.3193646149022886,0.7021943573667712
0.3242763089142021,0.7115987460815048
0.3291880029261156,0.7115987460815048
0.33409969693802904,0.7178683385579937
0.33901139094994254,0.7210031347962382
0.343923084961856,0.7210031347962382
0.34883477897376947,0.7210031347962382
0.35374647298568296,0.7241379310344828
0.3586581669975964,0.7241379310344828
0.3635698610095099,0.7241379310344828
0.3684815550214233,0.7304075235109718
0.3733932490333368,0.7335423197492164
0.3783049430452503,0.7366771159874608
0.38321663705716374,0.7398119122257053
0.38812833106907724,0.7429467084639498
0.3930400250809907,0.7492163009404389
0.39795171909290417,0.7648902821316614
0.40286341310481766,0.7648902821316614
0.4077751071167311,0.768025078369906
0.4126868011286446,0.7774294670846394
0.4175984951405581,0.7836990595611285
0.4225101891524715,0.7836990595611285
0.427421883164385,0.786833855799373
0.43233357717629844,0.7931034482758621
0.43724527118821194,0.7931034482758621
0.44215696520012543,0.7962382445141066
0.44706865921203887,0.7962382445141066
0.45198035322395236,0.7962382445141066
0.4568920472358658,0.7962382445141066
0.4618037412477793,0.7962382445141066
0.4667154352596928,0.8025078369905956
0.4716271292716062,0.8056426332288401
0.4765388232835197,0.8087774294670846
0.48145051729543314,0.8150470219435737
0.48636221130734664,0.8213166144200627
0.49127390531926013,0.8244514106583072
0.49618559933117357,0.8244514106583072
0.5010972933430871,0.8244514106583072
0.5060089873550006,0.8244514106583072
0.510920681366914,0.8275862068965517
0.5158323753788274,0.8307210031347962
0.5207440693907409,0.8338557993730408
0.5256557634026544,0.8369905956112853
0.5305674574145679,0.8369905956112853
0.5354791514264814,0.8401253918495298
0.5403908454383948,0.8401253918495298
0.5453025394503083,0.8432601880877743
0.5502142334622218,0.8495297805642633
0.5551259274741353,0.8526645768025078
0.5600376214860487,0.8526645768025078
0.5649493154979621,0.8526645768025078
0.5698610095098756,0.8526645768025078
0.5747727035217891,0.8526645768025078
0.5796843975337026,0.8526645768025078
0.5845960915456161,0.8557993730407524
0.5895077855575295,0.8589341692789969
0.594419479569443,0.8589341692789969
0.5993311735813565,0.8620689655172413
0.60424286759327,0.8620689655172413
0.6091545616051834,0.8620689655172413
0.6140662556170968,0.8620689655172413
0.6189779496290103,0.8652037617554859
0.6238896436409238,0.8652037617554859
0.6288013376528373,0.8683385579937304
0.6337130316647508,0.8714733542319749
0.6386247256766642,0.8714733542319749
0.6435364196885777,0.8714733542319749
0.6484481137004912,0.8714733542319749
0.6533598077124046,0.8746081504702194
0.6582715017243181,0.8746081504702194
0.6631831957362316,0.877742946708464
0.668094889748145,0.877742946708464
0.6730065837600585,0.8808777429467085
0.677918277771972,0.8808777429467085
0.6828299717838855,0.8808777429467085
0.687741665795799,0.8840125391849529
0.6926533598077124,0.8840125391849529
0.6975650538196259,0.8840125391849529
0.7024767478315393,0.8871473354231975
0.7073884418434528,0.8871473354231975
0.7123001358553663,0.8871473354231975
0.7172118298672797,0.8871473354231975
0.7221235238791932,0.8871473354231975
0.7270352178911067,0.890282131661442
0.7319469119030202,0.8934169278996865
0.7368586059149337,0.896551724137931
0.7417702999268471,0.8996865203761756
0.7466819939387606,0.8996865203761756
0.751593687950674,0.8996865203761756
0.7565053819625875,0.8996865203761756
0.761417075974501,0.9028213166144201
0.7663287699864144,0.9090909090909091
0.7712404639983279,0.9090909090909091
0.7761521580102414,0.9090909090909091
0.7810638520221549,0.9153605015673981
0.7859755460340684,0.9153605015673981
0.7908872400459818,0.9184952978056427
0.7957989340578953,0.9184952978056427
0.8007106280698087,0.9216300940438872
0.8056223220817222,0.9216300940438872
0.8105340160936357,0.9247648902821317
0.8154457101055491,0.9278996865203761
0.8203574041174626,0.9278996865203761
0.8252690981293761,0.9278996865203761
0.8301807921412896,0.9310344827586207
0.8350924861532031,0.9310344827586207
0.8400041801651166,0.9310344827586207
0.84491587417703,0.9341692789968652
0.8498275681889434,0.9373040752351097
0.8547392622008569,0.9373040752351097
0.8596509562127704,0.9373040752351097
0.8645626502246839,0.9373040752351097
0.8694743442365973,0.9373040752351097
0.8743860382485108,0.9373040752351097
0.8792977322604243,0.9404388714733543
0.8842094262723378,0.9467084639498433
0.8891211202842513,0.9498432601880877
0.8940328142961647,0.9498432601880877
0.8989445083080781,0.9529780564263323
0.9038562023199916,0.9592476489028213
0.9087678963319051,0.9592476489028213
0.9136795903438186,0.9592476489028213
0.918591284355732,0.9592476489028213
0.9235029783676455,0.9592476489028213
0.928414672379559,0.9623824451410659
0.9333263663914725,0.9655172413793104
0.938238060403386,0.9686520376175548
0.9431497544152994,0.9686520376175548
0.9480614484272128,0.9749216300940439
0.9529731424391263,0.9780564263322884
0.9578848364510398,0.9811912225705329
0.9627965304629533,0.9843260188087775
0.9677082244748667,0.987460815047022
0.9726199184867802,0.987460815047022
0.9775316124986937,0.9905956112852664
0.9824433065106072,0.9937304075235109
0.9873550005225207,0.9968652037617555
0.9922666945344341,1.0
0.9971783885463475,1.0
