risque_prevu,risque_observe,avis
0.004364087808260079,0.00996076063990341,3313
0.007571872638306044,0.009057971014492754,3312
0.010365345629288278,0.012077294685990338,3312
0.013210210383153016,0.013281014186537881,3313
0.016546701872431197,0.019927536231884056,3312
0.0205042435890761,0.018417874396135264,3312
0.025901790253781455,0.027467552067612436,3313
0.033005893449870254,0.03260869565217391,3312
0.04504728822664052,0.04740338164251208,3312
0.08657262696676626,0.06881980078478721,3313
