risque_prevu,risque_observe,avis
0.0044102269034686364,0.009672830725462305,3515
0.007924134406318168,0.013944223107569721,3514
0.011132948921773606,0.009675583380762664,3514
0.014678421075149953,0.017928286852589643,3514
0.018961839931194685,0.016220830961866817,3514
0.024068820418448024,0.02618099032441662,3514
0.03086966928594509,0.03386454183266932,3514
0.04401294145455639,0.03870233352305066,3514
0.07468850124864332,0.07825839499146273,3514
0.13622940887293497,0.1163915765509391,3514
