risque_prevu,risque_observe,avis
0.004343376207925609,0.017231638418079096,3540
0.007959701483456611,0.012711864406779662,3540
0.011229363502964728,0.01186775925402656,3539
0.014899611239751477,0.01384180790960452,3540
0.019535036501583055,0.015254237288135594,3540
0.024861725270597528,0.02317038711500424,3539
0.03186343672990883,0.031073446327683617,3540
0.04494368979176439,0.044350282485875706,3540
0.07466879390114955,0.07742300084769708,3539
0.13360660136647343,0.11384180790960452,3540
