variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value,risque_relatif_vs_3_etoiles
const,tous_sans_tardifs,-6.874990418046913,0.5107117718579791,-13.46158596077699,0.0010333075397045712,0.0003797615138600613,0.0028115657659921814,2.632054795681552e-41,
has_photo,tous_sans_tardifs,-0.003913982781787618,0.16385021336343927,-0.023887565975309038,0.9960936668653704,0.7224879770947382,1.3733136392928433,0.9809422923685824,
langue_minoritaire_sur_la_fiche,tous_sans_tardifs,0.17554632269779336,0.2034909528449554,0.8626738449229548,1.1918971992662624,0.7998839566220266,1.7760312878609874,0.38831681670246765,
log_rc,tous_sans_tardifs,-0.0026328167922478715,0.06884825332140877,-0.038240865457500016,0.9973706460302239,0.8714708055190727,1.1414590130420328,0.9694956387864075,
log_photos_auteur,tous_sans_tardifs,-0.16237643906401256,0.035124890925145494,-4.622831125940072,0.8501211254981055,0.793564894113373,0.9107080383459046,3.785378810002072e-06,
log_burst,tous_sans_tardifs,2.626175563341991,0.37828698777211867,6.942283631822959,13.820811879780805,6.584686273664656,29.0089509321425,3.858116019562568e-12,
log_ratio_pic_journalier_fiche,tous_sans_tardifs,0.015258027118067303,0.08649697798996542,0.17639953987568674,1.0153750251092963,0.8570380738167765,1.202964574285781,0.859980066122708,
age_a_la_premiere_observation_j,tous_sans_tardifs,-0.09794530707891931,0.02194874869335355,-4.462455169873935,0.906698492386923,0.8685205222698534,0.946554669713709,8.102588380832525e-06,
fenetre_observation_j,tous_sans_tardifs,0.038131825318828895,0.01956421078252076,1.9490602377325126,1.0388681729803375,0.9997866995509141,1.0794773338315886,0.05128823143263753,
etoiles_1,tous_sans_tardifs,1.0028239765463454,0.1728528178094749,5.801606182964845,2.7259690417352767,1.9426221399916266,3.8251943409494826,6.568268190598148e-09,5.023048651612516
etoiles_2,tous_sans_tardifs,0.5386781647562974,0.25950139046618687,2.0758199552941794,1.7137400823207962,1.0305212946329076,2.849921767797213,0.0379106060312516,3.1578494391983467
etoiles_3,tous_sans_tardifs,-0.6112130739426261,0.3274818033163848,-1.8664031642458145,0.5426921439154639,0.285627828643697,1.0311136854768852,0.06198498075732408,1.0
etoiles_4,tous_sans_tardifs,-0.2891622484252978,0.16348590470953034,-1.7687289246070472,0.7488906892099859,0.5435743769683304,1.0317580963130701,0.07693912287675875,1.3799549110971503
guide_4_et_plus,tous_sans_tardifs,-0.07836822959821776,0.16915943175978482,-0.4632802840666001,0.9246238899660588,0.6637069126955646,1.288112752093805,0.6431634760255338,
guide_sans_niveau,tous_sans_tardifs,0.5915067290690388,0.11773538817730682,5.024035153969536,1.806708585948949,1.4344042533277548,2.275645730252723,5.059696954041869e-07,
texte_texte_1_50,tous_sans_tardifs,0.08314868670242241,0.12397469422810381,0.6706907987966906,1.0867033748778798,0.8522824875242414,1.3856018893470283,0.5024175256550215,
texte_texte_51_200,tous_sans_tardifs,0.03409067065872127,0.12297928556403505,0.2772066084330139,1.0346784174487884,0.813064936531709,1.316696095764521,0.7816214656035558,
texte_texte_201p,tous_sans_tardifs,0.12945991757804198,0.13959362574472886,0.9274056525674165,1.1382134881951331,0.8657677777931098,1.4963942733139257,0.353715956909721,
secteur_food_beverage,tous_sans_tardifs,-0.26593171425164436,0.44397942112696515,-0.5989730640591913,0.7664914661573814,0.32106381032847525,1.8298828730993408,0.5491908469159376,
secteur_healthcare,tous_sans_tardifs,0.33332373152196776,0.30829032699282677,1.0812007459764492,1.3955990247431782,0.762681927004857,2.553746940763298,0.2796078262719157,
secteur_home_services,tous_sans_tardifs,1.5142873507894539,0.2713689429681932,5.580179272640427,4.546180140451521,2.6708959984165297,7.7381350234860955,2.4027081186635713e-08,
secteur_hospitality,tous_sans_tardifs,-0.07910516030753756,0.33830412573285834,-0.2338285415117961,0.9239427572316118,0.4760801471469674,1.7931229095701453,0.8151180907976143,
secteur_travel,tous_sans_tardifs,0.9007683126689898,0.5129364604382951,1.7561011589998872,2.4614935815311116,0.9007129377881761,6.7268387049013,0.07907113727551816,
secteur_wellness_fitness,tous_sans_tardifs,0.4985989333826117,0.33415671233578476,1.492111081346717,1.6464129198206567,0.8552716099915748,3.1693738818000554,0.13567002733708858,
taille_large,tous_sans_tardifs,0.5132736816749346,0.2756832988555358,1.8618236353298336,1.6707517614156677,0.973307070396689,2.867965859053984,0.06262795382724791,
taille_small,tous_sans_tardifs,0.5790610011763074,0.2899242653990466,1.9972836712349626,1.7843621299099566,1.0108786293672976,3.149683966164771,0.045794376148158816,
region_US,tous_sans_tardifs,0.6679317485247405,0.19329677143633564,3.455472864660499,1.9501996433198787,1.3351945855295202,2.8484826781233936,0.0005493284825158845,
etoiles_5,tous_sans_tardifs,0.0,,,1.0,1.0,1.0,,1.8426653328443459
