part_avis,part_suppressions
2.8250981721614828e-05,0.0
0.005000423764725824,0.007830853563038372
0.009972596547730033,0.018794048551292093
0.014944769330734242,0.03288958496476116
0.019916942113738453,0.04933437744714174
0.024889114896742663,0.06108065779169929
0.02986128767974687,0.07987470634299139
0.03483346046275108,0.09788566953797964
0.03980563324575529,0.11119812059514488
0.0447778060287595,0.12607674236491778
0.04974997881176371,0.13625685199686766
0.05472215159476792,0.14878621769772904
0.059694324377772126,0.16523101018010963
0.06466649716077634,0.18324197337509787
0.06963866994378054,0.20125293657008614
0.07461084272678475,0.2231793265465936
0.07958301550978897,0.23570869224745497
0.08455518829279317,0.25606891151135475
0.08952736107579738,0.27956147220046984
0.0944995338588016,0.29444009397024273
0.0994717066418058,0.3116679718089272
0.10444387942481001,0.33046202036021927
0.10941605220781422,0.34534064212999216
0.11438822499081844,0.36413469068128423
0.11936039777382264,0.37196554424432265
0.12433257055682685,0.38919342208300706
0.12930474333983105,0.4025058731401723
0.13427691612283527,0.4220830070477682
0.13924908890583948,0.43696162881754114
0.1442212616888437,0.44166014095536416
0.1491934344718479,0.4549725920125294
0.1541656072548521,0.46515270164447925
0.1591377800378563,0.47376664056382145
0.16410995282086052,0.4839467501957713
0.16908212560386474,0.49490994518402504
0.17405429838686895,0.5027407987470635
0.17902647116987316,0.5129209083790133
0.18399864395287735,0.519185591229444
0.18897081673588156,0.5215348472983555
0.19394298951888578,0.5246671887235709
0.19891516230189,0.52858261550509
0.2038873350848942,0.5387627251370399
0.20885950786789842,0.5442443226311668
0.2138316806509026,0.5505090054815975
0.21880385343390682,0.5536413469068129
0.22377602621691103,0.5591229444009397
0.22874819899991525,0.5614722004698512
0.23372037178291946,0.5653876272513704
0.23869254456592368,0.5755677368833203
0.24366471734892786,0.5849647611589663
0.24863689013193208,0.5927956147220047
0.2536090629149363,0.6006264682850431
0.2585812356979405,0.6076742364917777
0.2635534084809447,0.610806577916993
0.26852558126394893,0.6194205168363351
0.27349775404695315,0.6256851996867658
0.27846992682995736,0.6327329678935004
0.2834420996129616,0.6405638214565388
0.2884142723959658,0.6421299921691465
0.29338644517896995,0.6468285043069695
0.29835861796197416,0.6523101018010963
0.3033307907449784,0.6593578700078309
0.3083029635279826,0.6648394675019577
0.3132751363109868,0.6695379796397808
0.318247309093991,0.6726703210649961
0.32321948187699523,0.6758026624902115
0.32819165465999944,0.6812842599843383
0.33316382744300366,0.6851996867658575
0.33813600022600787,0.6898981989036805
0.3431081730090121,0.6992952231793266
0.3480803457920163,0.7032106499608457
0.35305251857502046,0.706342991386061
0.35802469135802467,0.711824588880188
0.3629968641410289,0.7149569303054033
0.3679690369240331,0.7204385277995301
0.3729412097070373,0.7251370399373531
0.3779133824900415,0.7298355520751761
0.38288555527304574,0.7321848081440877
0.38785772805604996,0.7361002349256069
0.39282990083905417,0.7361002349256069
0.3978020736220584,0.7376664056382146
0.4027742464050626,0.7400156617071261
0.4077464191880668,0.7423649177760376
0.41271859197107097,0.7447141738449491
0.4176907647540752,0.7462803445575568
0.4226629375370794,0.7470634299138607
0.4276351103200836,0.7509788566953798
0.4326072831030878,0.7533281127642913
0.43757945588609204,0.7556773688332028
0.44255162866909625,0.759592795614722
0.44752380145210047,0.7627251370399374
0.4524959742351047,0.7666405638214565
0.4574681470181089,0.7713390759592795
0.4624403198011131,0.7768206734534064
0.4674124925841173,0.7807361002349256
0.4723846653671215,0.7823022709475332
0.4773568381501257,0.7893500391542678
0.4823290109331299,0.7901331245105716
0.4873011837161341,0.7901331245105716
0.49227335649913834,0.7940485512920908
0.49724552928214255,0.7995301487862176
0.5022177020651467,0.8042286609240408
0.5071898748481509,0.8050117462803446
0.5121620476311551,0.8089271730618638
0.5171342204141594,0.8120595144870791
0.5221063931971636,0.8144087705559906
0.5270785659801678,0.8167580266249022
0.532050738763172,0.8183241973375098
0.5370229115461762,0.8238057948316366
0.5419950843291804,0.8277212216131559
0.5469672571121846,0.8292873923257635
0.5519394298951888,0.8324197337509789
0.5569116026781931,0.8355520751761942
0.5618837754611973,0.8371182458888019
0.5668559482442015,0.8386844166014096
0.5718281210272057,0.8402505873140172
0.5768002938102099,0.8418167580266249
0.5817724665932141,0.8425998433829287
0.5867446393762183,0.8441660140955364
0.5917168121592226,0.8449490994518403
0.5966889849422268,0.8449490994518403
0.601661157725231,0.8472983555207517
0.6066333305082352,0.8488645262333594
0.6116055032912394,0.8504306969459671
0.6165776760742436,0.8527799530148786
0.6215498488572478,0.8551292090837901
0.626522021640252,0.8574784651527017
0.6314941944232562,0.8574784651527017
0.6364663672062604,0.8582615505090054
0.6414385399892646,0.8621769772905247
0.6464107127722688,0.8645262333594361
0.651382885555273,0.86530931871574
0.6563550583382772,0.8692247454972593
0.6613272311212814,0.8707909162098669
0.6662994039042857,0.8731401722787784
0.6712715766872899,0.87548942834769
0.6762437494702941,0.8786217697729053
0.6812159222532983,0.8786217697729053
0.6861880950363025,0.8817541111981206
0.6911602678193067,0.8825371965544244
0.6961324406023109,0.8841033672670321
0.7011046133853152,0.8841033672670321
0.7060767861683194,0.8864526233359437
0.7110489589513236,0.8880187940485513
0.7160211317343278,0.8903680501174628
0.720993304517332,0.8927173061863743
0.7259654773003362,0.8935003915426781
0.7309376500833404,0.8958496476115897
0.7359098228663447,0.8997650743931088
0.7408819956493489,0.9013312451057165
0.745854168432353,0.9028974158183242
0.7508263412153572,0.9028974158183242
0.7557985139983614,0.9044635865309318
0.7607706867813656,0.9052466718872357
0.7657428595643698,0.9075959279561472
0.770715032347374,0.9083790133124511
0.7756872051303783,0.9107282693813625
0.7806593779133825,0.9115113547376664
0.7856315506963867,0.9154267815191856
0.7906037234793909,0.9154267815191856
0.7955758962623951,0.9169929522317932
0.8005480690453993,0.9177760375880971
0.8055202418284035,0.9185591229444009
0.8104924146114078,0.9193422083007048
0.815464587394412,0.9216914643696162
0.8204367601774162,0.9240407204385278
0.8254089329604204,0.9248238057948316
0.8303811057434246,0.9271730618637432
0.8353532785264288,0.9295223179326546
0.840325451309433,0.9303054032889585
0.8452976240924372,0.93265465935787
0.8502697968754415,0.9357870007830854
0.8552419696584457,0.9365700861393892
0.8602141424414499,0.9381362568519969
0.865186315224454,0.9397024275646045
0.8701584880074582,0.9428347689898199
0.8751306607904624,0.9436178543461238
0.8801028335734666,0.9459671104150352
0.8850750063564709,0.9475332811276429
0.8900471791394751,0.9483163664839468
0.8950193519224793,0.9506656225528582
0.8999915247054835,0.9522317932654659
0.9049636974884877,0.9522317932654659
0.9099358702714919,0.9530148786217698
