variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value,risque_relatif_vs_3_etoiles
const,tous_sans_modifies,-7.118100497900489,0.5423146593871311,-13.12540676282777,0.0008103044652491377,0.0002799169240648864,0.0023456721261001334,2.3551476413945752e-39,
has_photo,tous_sans_modifies,-0.012119127122855141,0.1655242282218082,-0.07321663573392465,0.9879540137323213,0.7142368471108378,1.3665678789858575,0.941633728515839,
langue_minoritaire_sur_la_fiche,tous_sans_modifies,0.11546280209860899,0.20824805423737047,0.5544484077964028,1.122392763116427,0.7462490524258918,1.6881301364482897,0.5792720047997926,
vu_tardivement,tous_sans_modifies,1.4013200700541766,0.8308431152498347,1.6866241584403083,4.060556649705048,0.7968390920252372,20.691906898741465,0.09167564362234659,
log_rc,tous_sans_modifies,0.0014359327281321436,0.06821543793361917,0.021049967157426415,1.0014369641731682,0.8761097865283347,1.144692147757371,0.9832057964638989,
log_photos_auteur,tous_sans_modifies,-0.17103129317824387,0.03441224753913001,-4.970070408326714,0.8427951993185612,0.7878259737713684,0.9015998096561202,6.692859328594382e-07,
log_burst,tous_sans_modifies,2.55984483729587,0.38273851011909216,6.688234315641124,12.933810314858118,6.108560462867229,27.385085287706378,2.258792716171569e-11,
log_ratio_pic_journalier_fiche,tous_sans_modifies,0.045739712859720345,0.08565679941851272,0.533988115015126,1.0468019064191012,0.8850204481104896,1.238156964194641,0.5933497568595052,
age_a_la_premiere_observation_j,tous_sans_modifies,-0.11456563538147696,0.023890671917283623,-4.795412861477322,0.8917534059222638,0.8509597133396313,0.9345026850367139,1.6234012768966127e-06,
fenetre_observation_j,tous_sans_modifies,0.06492121684057227,0.025575819867181323,2.5383826277209054,1.0670749535363668,1.0149034968979442,1.1219283015034667,0.011136615175252844,
etoiles_1,tous_sans_modifies,1.0052815633724483,0.17500435333361664,5.744323179527121,2.7326765861510247,1.9392074015681586,3.8508110676863843,9.228937653098273e-09,5.404855880635045
etoiles_2,tous_sans_modifies,0.7051073165342043,0.2768758912565524,2.546654796610132,2.024063888788909,1.1763783706569628,3.4825824140334656,0.010876096241734454,4.003318090235641
etoiles_3,tous_sans_modifies,-0.6820162232809074,0.33006685575604705,-2.0662972103596693,0.5055965684380003,0.2647589808555425,0.9655116861012428,0.03880042467293073,1.0
etoiles_4,tous_sans_modifies,-0.31332053666376075,0.16521846502454726,-1.8964014501478954,0.7310155577231986,0.5288011701044446,1.0105570408019555,0.057906980276741855,1.4458475459626083
guide_4_et_plus,tous_sans_modifies,-0.0679055547559622,0.1672902050169506,-0.40591470821069114,0.9343487142025235,0.6731491652954504,1.2969005455852256,0.6848052706195777,
guide_sans_niveau,tous_sans_modifies,0.6169499829839428,0.11355274502709821,5.4331578055353384,1.853266917338723,1.483480019817196,2.315230553172807,5.536540333875228e-08,
texte_texte_1_50,tous_sans_modifies,0.04565798364594158,0.12402705982753974,0.36812921074988986,1.0467163556183547,0.8208371156431962,1.3347533977681578,0.7127768909084262,
texte_texte_51_200,tous_sans_modifies,-0.013175506494996046,0.12363978208393882,-0.10656365025013728,0.9869109105449388,0.7745252434492498,1.257535701502879,0.9151351572250902,
texte_texte_201p,tous_sans_modifies,0.028036604253039027,0.15206456055904927,0.18437303307204136,1.0284333287662493,0.7633760913760559,1.3855229731005474,0.8537208236422406,
secteur_food_beverage,tous_sans_modifies,-0.2654057409302739,0.4455996883134233,-0.5956147364797849,0.76689472626237,0.3202142161942025,1.8366689903996944,0.5514326297318374,
secteur_healthcare,tous_sans_modifies,0.33813606181298594,0.30992306571622713,1.0910322567684951,1.4023312941636488,0.76391253071027,2.574290876944056,0.27525868917060237,
secteur_home_services,tous_sans_modifies,1.5404615924060348,0.27304892106850687,5.641705473062606,4.666743907447356,2.7327147830110476,7.969546925676718,1.6837394513798996e-08,
secteur_hospitality,tous_sans_modifies,-0.10436227427490262,0.3415828867390965,-0.30552547661620794,0.9008988658125149,0.4612327742986479,1.7596727978761395,0.7599659694333677,
secteur_travel,tous_sans_modifies,0.9234828086087914,0.5141193559477347,1.7962420553227965,2.518045004582531,0.9192725641847252,6.897356553576992,0.0724560289116815,
secteur_wellness_fitness,tous_sans_modifies,0.6681973505478531,0.33325900264313824,2.005039159477336,1.950717689084574,1.0151351007705027,3.7485645995485544,0.04495886081137182,
taille_large,tous_sans_modifies,0.568276636358453,0.277445773912803,2.048243980595119,1.7652223086418308,1.0247953271543908,3.0406167127822505,0.0405360989897023,
taille_small,tous_sans_modifies,0.5815737549898294,0.2891782355296186,2.011125608829793,1.7888514305481469,1.014904813444933,3.152994643618151,0.04431219084972854,
region_US,tous_sans_modifies,0.6164311329142872,0.1872300981517004,3.2923720010809,1.8523055990811599,1.2833410642637415,2.673518465144584,0.0009934610850520886,
etoiles_5,tous_sans_modifies,0.0,,,1.0,1.0,1.0,,1.977861525226366
