variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value
const,jalon3_fenetre5_sans_enseignes,-4.864526793528637,0.7686114133169528,-6.328980690692202,0.007715478342038433,0.0017104864388853107,0.03480215024987728,2.467859871586971e-10
reponse_au_jalon,jalon3_fenetre5_sans_enseignes,-0.7711402962606267,0.22852706167015716,-3.3743937834970565,0.46248539714871467,0.29551221489538754,0.723803388809235,0.0007397845897719133
has_photo,jalon3_fenetre5_sans_enseignes,-0.16346533393188878,0.27033243076663177,-0.6046826622626069,0.8491959367755191,0.4999200156343264,1.4424982326843556,0.5453898702669753
langue_minoritaire_sur_la_fiche,jalon3_fenetre5_sans_enseignes,-0.10946354493195071,0.4571118325075019,-0.23946775635074868,0.8963148389849763,0.3659032687468372,2.195608400373462,0.8107428959028122
log_rc,jalon3_fenetre5_sans_enseignes,-0.2183864058196698,0.07401641313960781,-2.950513224786442,0.8038147829401904,0.6952693810799375,0.9293062845218247,0.003172464627347792
log_burst,jalon3_fenetre5_sans_enseignes,0.3586649883805445,0.9374885060413403,0.38258067813017915,1.4314171798491817,0.22791586771378453,8.989962670525651,0.7020306988727784
etoiles_1,jalon3_fenetre5_sans_enseignes,1.0791531071802762,0.2935907454101089,3.6757054643287095,2.942186778801795,1.6548755671365343,5.230884553051044,0.0002371930532605966
etoiles_2,jalon3_fenetre5_sans_enseignes,0.3612983993879239,0.46114840995226625,0.783475322890785,1.4351916573006955,0.5812723474194309,3.5435628450758507,0.4333480393340876
etoiles_4,jalon3_fenetre5_sans_enseignes,-0.3148538855417664,0.3425561888599309,-0.9191306296045587,0.729895514765715,0.37297209353825206,1.428384245644559,0.35802725005295577
profil_aucun_niveau,jalon3_fenetre5_sans_enseignes,0.8699455730331404,0.23185342875068443,3.7521358977555006,2.3867809447416577,1.5151602409766558,3.7598157106537022,0.0001753343709230334
profil_niveau_sans_avis_declare,jalon3_fenetre5_sans_enseignes,-0.03911850118082434,0.23094196104361372,-0.16938671952056714,0.9616367473041141,0.6115513048677098,1.5121302602169684,0.8654924688542999
texte_texte_1_50,jalon3_fenetre5_sans_enseignes,-0.20225521616313674,0.26271766414118064,-0.7698576980893365,0.8168864187184025,0.48813055606847416,1.3670593098313826,0.4413843093104558
texte_texte_51_200,jalon3_fenetre5_sans_enseignes,0.1064142755368443,0.25873744187287473,0.41128286175577455,1.1122825725322536,0.6698497858309879,1.8469402354502258,0.6808651349106749
texte_texte_201p,jalon3_fenetre5_sans_enseignes,0.10360102846403384,0.23562972785386802,0.4396772402516407,1.1091578442181822,0.6989159747179854,1.7601988906994537,0.6601708890439477
secteur_food_beverage,jalon3_fenetre5_sans_enseignes,-0.8515602775087159,0.6104873493909247,-1.3948860338519815,0.42674856603657746,0.12898057139139205,1.4119517121818952,0.1630502093224463
secteur_healthcare,jalon3_fenetre5_sans_enseignes,0.35755023371015676,0.4019577067040808,0.8895220261901419,1.4298223899275793,0.6503319236001277,3.1436132727743162,0.3737225909946079
secteur_home_services,jalon3_fenetre5_sans_enseignes,0.7582297128006892,0.41616227208174283,1.8219568751579607,2.1344942060886396,0.9441848161265874,4.825395873783186,0.06846152936620695
secteur_hospitality,jalon3_fenetre5_sans_enseignes,-0.6088511056130188,0.44939619384469087,-1.354820343279175,0.5439754805757596,0.2254512205393398,1.3125203880455123,0.17547480348776634
secteur_travel,jalon3_fenetre5_sans_enseignes,0.7529687054393561,0.5409595396742852,1.3919131658029782,2.1232941041003968,0.7354354476486002,6.130215598013522,0.1639486945012354
secteur_wellness_fitness,jalon3_fenetre5_sans_enseignes,-0.07160257158015504,0.4556649038340309,-0.1571386582062401,0.9309007887328559,0.38110156212774166,2.27387228125028,0.875135571181046
taille_large,jalon3_fenetre5_sans_enseignes,0.04019303338416393,0.3233491718617442,0.12430226170905252,1.0410117048109395,0.5523575549669028,1.9619635140471905,0.9010759566066535
taille_small,jalon3_fenetre5_sans_enseignes,1.1601410295503214,0.3044255304169254,3.8109189724050165,3.190383182695986,1.7567718591451882,5.7938911073985775,0.00013845114613859788
region_US,jalon3_fenetre5_sans_enseignes,0.8848889307598738,0.3338362400756327,2.6506676763415404,2.4227152873952202,1.2593326319681777,4.6608411588645495,0.008033284104443095
