variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value
const,jalon2_fenetre6_reponse_par_habitude,-7.360987875139856,0.6378531057533304,-11.540255599204507,0.0006355702852262918,0.0001820631433009957,0.0022187334577366945,8.267917738495304e-31
has_photo,jalon2_fenetre6_reponse_par_habitude,-0.16147781126141744,0.2303161894030651,-0.701113593794412,0.8508854113298682,0.5417832596047696,1.3363387856283353,0.4832321274907605
langue_minoritaire_sur_la_fiche,jalon2_fenetre6_reponse_par_habitude,0.08744170282869634,0.30725308905937326,0.2845917777308309,1.0913786383009234,0.597642048195216,1.9930112610659385,0.775956911299187
log_rc,jalon2_fenetre6_reponse_par_habitude,-0.0009629272048959484,0.07459226637209294,-0.012909209650401593,0.9990375362607319,0.8631549267880864,1.1563115356033313,0.9897002270008078
log_photos_auteur,jalon2_fenetre6_reponse_par_habitude,-0.14820068328921185,0.052032507889924313,-2.848232562665113,0.8622580567947001,0.7786586456029765,0.9548329819565935,0.004396278556637473
log_burst,jalon2_fenetre6_reponse_par_habitude,3.6845338592092474,0.520151303251469,7.083580943039465,39.826553341220716,14.368754724380283,110.38913124112145,1.404762783803236e-12
log_ratio_pic_journalier_fiche,jalon2_fenetre6_reponse_par_habitude,0.02141761736053073,0.11985881411660479,0.17869038266718187,1.0216486207603852,0.8077510765213181,1.292187574415508,0.8581808211630827
etoiles_1,jalon2_fenetre6_reponse_par_habitude,0.9313167915430339,0.23764182176379015,3.918993654529121,2.5378487961768634,1.5928858636280643,4.043401137095055,8.89194553235456e-05
etoiles_2,jalon2_fenetre6_reponse_par_habitude,0.3738096428166013,0.41613730792048875,0.8982843780207878,1.4532604855523374,0.6428753095804173,3.285187667646194,0.3690339588801034
etoiles_3,jalon2_fenetre6_reponse_par_habitude,-0.5437130019582069,0.47838679936147493,-1.1365551948421777,0.5805885190001486,0.22733424503746683,1.4827639731059064,0.25572427946194576
etoiles_4,jalon2_fenetre6_reponse_par_habitude,-0.5027677446659605,0.2740893521969702,-1.8343205988704514,0.6048542587095992,0.3534642241205638,1.035037351204038,0.06660641820116175
guide_4_et_plus,jalon2_fenetre6_reponse_par_habitude,-0.1539208058862561,0.19838394716623464,-0.7758732905807095,0.8573399145977496,0.5811501060305059,1.2647880840684094,0.43782380444514246
guide_sans_niveau,jalon2_fenetre6_reponse_par_habitude,0.7004054631816954,0.1609267325479002,4.352325136367373,2.0145693756036365,1.469606772401681,2.761616131155619,1.34701298717125e-05
habitude_25_75,jalon2_fenetre6_reponse_par_habitude,-0.2368135978270411,0.2858553504145267,-0.8284385703595584,0.7891383714160485,0.45064301703051873,1.3818906444943309,0.4074221706894693
habitude_plus_de_75,jalon2_fenetre6_reponse_par_habitude,0.03226647110806066,0.2936958832639949,0.10986354575170279,1.032792678050014,0.5807895067663815,1.836570226229615,0.9125175937615484
texte_texte_1_50,jalon2_fenetre6_reponse_par_habitude,0.025731578576311982,0.14933732921271917,0.17230506740655172,1.0260654935455193,0.7657004767517989,1.3749637475883116,0.8631977007216578
texte_texte_51_200,jalon2_fenetre6_reponse_par_habitude,0.07167823194189378,0.16566169771784267,0.432678361560541,1.0743096099267047,0.7764579980694784,1.486417991508144,0.6652484519668131
texte_texte_201p,jalon2_fenetre6_reponse_par_habitude,0.286954109163178,0.17348677139248844,1.6540402871063078,1.332363068816518,0.9483101056433517,1.8719523672499996,0.09811932733271343
secteur_food_beverage,jalon2_fenetre6_reponse_par_habitude,-0.6229845240832373,0.5362989108325423,-1.161636750513115,0.5363413229223665,0.18747475656979581,1.5344039909022054,0.24538304746645445
secteur_healthcare,jalon2_fenetre6_reponse_par_habitude,0.3395332035452454,0.3664662923685561,0.9265059587084097,1.4042919190536767,0.6847321555063891,2.8800104947036584,0.35418310188945734
secteur_home_services,jalon2_fenetre6_reponse_par_habitude,1.4138261498186446,0.3530882331061403,4.00417237748515,4.111657162582495,2.0581055619598887,8.214216479021115,6.223497405471644e-05
secteur_hospitality,jalon2_fenetre6_reponse_par_habitude,-0.46624829646913274,0.41499904498497403,-1.123492456436892,0.6273514955460245,0.278139782125645,1.4150075762482799,0.2612284026053411
secteur_travel,jalon2_fenetre6_reponse_par_habitude,0.8291594363835587,0.5320004464042742,1.5585690613377219,2.2913918699122218,0.8077180104616537,6.500383343561822,0.11909841046041525
secteur_wellness_fitness,jalon2_fenetre6_reponse_par_habitude,0.19034129320302284,0.44788368597387296,0.42497929521399513,1.2096623767610344,0.5028342929827734,2.9100701486986407,0.67085176825907
taille_large,jalon2_fenetre6_reponse_par_habitude,0.5345774849487799,0.2711160403570967,1.9717663486257349,1.706726972057167,1.00320493507521,2.903611072177436,0.04863628553024285
taille_small,jalon2_fenetre6_reponse_par_habitude,0.8075742331962977,0.2899776641299818,2.7849532329300524,2.2424616944926608,1.2702687029033564,3.9587171121931353,0.005353544392477859
region_US,jalon2_fenetre6_reponse_par_habitude,0.6642480866900231,0.2328742692691218,2.8523893548856742,1.9430289825767968,1.2309951483851533,3.066918364451741,0.004339191554888706
reponse_si_habitude_plus_de_75,jalon2_fenetre6_reponse_par_habitude,-0.3428756357426097,0.23082387431737852,-1.485442685496051,0.7097264706774311,0.4514538545200202,1.1157544855072334,0.13742659537298726
reponse_si_habitude_25_75,jalon2_fenetre6_reponse_par_habitude,0.5540695127405604,0.3341514402908634,1.6581389332282046,1.7403208847391594,0.9040638635080587,3.3501137520383732,0.09728942713266722
reponse_si_habitude_moins_de_25,jalon2_fenetre6_reponse_par_habitude,-0.6870673808922841,0.40284075939533454,-1.705555768298061,0.5030491595811216,0.22840823177304254,1.1079217898185207,0.08809082064159836
