variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value
const,jalon5_fenetre3_sans_enseignes,-4.23710056874395,1.0726437132035551,-3.9501472078640494,0.014449426283961913,0.0017652841415036402,0.11827326549130437,7.810314191286393e-05
reponse_au_jalon,jalon5_fenetre3_sans_enseignes,-0.8411568059915832,0.3218631608360207,-2.613398823918611,0.4312114068551289,0.2294667800536222,0.8103276533471552,0.00896466222180746
has_photo,jalon5_fenetre3_sans_enseignes,0.013866065106247914,0.2538237990409822,0.05462870368593416,1.013962644864465,0.616547791048586,1.6675434736891663,0.9564342706625527
langue_minoritaire_sur_la_fiche,jalon5_fenetre3_sans_enseignes,-0.05114734605343994,0.34607535710769144,-0.14779251109036334,0.9501386610358326,0.48217768975560943,1.8722630564938167,0.8825065197177256
log_rc,jalon5_fenetre3_sans_enseignes,-0.16136971910334877,0.09490419163880955,-1.700343433907499,0.8509773903412633,0.7065378412666012,1.024945129016487,0.08906634508815246
log_photos_auteur,jalon5_fenetre3_sans_enseignes,-0.08509966485096591,0.06736002409715176,-1.2633556176914171,0.9184207455731997,0.8048310606944666,1.0480418898984862,0.20646140664420476
log_burst,jalon5_fenetre3_sans_enseignes,-0.4653480067109688,1.2007094633300124,-0.3875608720700729,0.6279165479895317,0.05968376069567643,6.606138531542835,0.6983410295106609
log_ratio_pic_journalier_fiche,jalon5_fenetre3_sans_enseignes,-0.0522224833801123,0.16090680055297638,-0.32455112649461176,0.9491176804413596,0.6923982263148197,1.301020622367683,0.7455208217363866
etoiles_1,jalon5_fenetre3_sans_enseignes,0.7614858323305627,0.30216459969754744,2.5201027290846585,2.141455701940123,1.1844210615138981,3.8717924498154113,0.011732058865560962
etoiles_2,jalon5_fenetre3_sans_enseignes,0.3538928218336727,0.5256207087772523,0.6732855382675675,1.4246024920144387,0.5084924877792334,3.9911941848290815,0.5007656513937344
etoiles_4,jalon5_fenetre3_sans_enseignes,-0.43825645276547925,0.38676081368529885,-1.1331459580651353,0.6451603084947316,0.30231259377096237,1.3768259484828549,0.2571529642872923
guide_4_et_plus,jalon5_fenetre3_sans_enseignes,0.04872424812684567,0.23523820114977795,0.20712727732441114,1.0499307904363198,0.6621029947755348,1.6649292835172174,0.8359104597690534
guide_sans_niveau,jalon5_fenetre3_sans_enseignes,0.9874444614841035,0.1777087097173694,5.556533852811998,2.684365699444924,1.8948539999764566,3.8028361068694303,2.7518437015203e-08
habitude_25_75,jalon5_fenetre3_sans_enseignes,0.3855526322282259,0.3457496215732834,1.1151209088062761,1.4704267021314352,0.746690746366063,2.8956494999619813,0.2647986126508033
habitude_plus_de_75,jalon5_fenetre3_sans_enseignes,0.23451329705078108,0.38289750409190865,0.6124701638026081,1.2642932836959975,0.5969320323446958,2.6777546196009756,0.5402267323765733
texte_texte_1_50,jalon5_fenetre3_sans_enseignes,-0.10925146671600407,0.24704797945672644,-0.44222772821803563,0.8965049479952321,0.5524144998851329,1.4549240143896598,0.6583244229688964
texte_texte_51_200,jalon5_fenetre3_sans_enseignes,0.153410017232464,0.2600194258103491,0.5899944465855292,1.165802880232712,0.7003194487804087,1.9406805821625035,0.5551943726686949
texte_texte_201p,jalon5_fenetre3_sans_enseignes,0.30335102377229173,0.24538823994941808,1.2362084826673907,1.3543898040278235,0.8372763558304575,2.190879664140395,0.2163810784076452
secteur_food_beverage,jalon5_fenetre3_sans_enseignes,-0.9808039963621314,0.675142503863312,-1.4527362604927967,0.375009471363205,0.09985271902779691,1.4083953344621636,0.1462969951714962
secteur_healthcare,jalon5_fenetre3_sans_enseignes,0.3700327617895716,0.37466550842147783,0.9876349796611258,1.447782045817086,0.694684050091593,3.0173038403774255,0.32333144858417595
secteur_home_services,jalon5_fenetre3_sans_enseignes,0.7060501860826696,0.4032908964036704,1.7507218545691023,2.025973216976049,0.9190769331373918,4.4659672416027165,0.07999383302623499
secteur_hospitality,jalon5_fenetre3_sans_enseignes,-0.8918174448016555,0.482226114337199,-1.8493760878699483,0.4099100863982066,0.1593004461615135,1.054775946833348,0.06440352580085529
secteur_travel,jalon5_fenetre3_sans_enseignes,0.6459757662721135,0.574779051693473,1.1238679704294605,1.9078477347893807,0.6184304925677235,5.885678379195334,0.2610690410151798
secteur_wellness_fitness,jalon5_fenetre3_sans_enseignes,0.02139555572761184,0.46713681310358635,0.04580147641429285,1.0216260817721663,0.4089445225574864,2.5522284647068005,0.9634684820390308
taille_large,jalon5_fenetre3_sans_enseignes,1.5477325991346182e-05,0.3452865718438951,4.482458124187789e-05,1.0000154774457657,0.5082744263908957,1.9675020091646218,0.9999642351586946
taille_small,jalon5_fenetre3_sans_enseignes,1.0586460593750469,0.34067888596844204,3.107460142020988,2.8824656587163355,1.4783516433297927,5.620184014518326,0.0018870242957111716
region_US,jalon5_fenetre3_sans_enseignes,0.6966792507109515,0.3075902121596387,2.26495910198006,2.00707663052268,1.0983548977764996,3.6676274753681573,0.02351518936852025
