variable,modele,coefficient,std_err,z,risque_relatif,borne_basse,borne_haute,p_value
const,jalon2_fenetre6,-7.3568249015826765,0.6393510378383089,-11.506706748231178,0.0006382216624950414,0.0001822866865803989,0.002234539988186575,1.2205068425601671e-30
reponse_au_jalon,jalon2_fenetre6,-0.21756477095537832,0.20624688342911268,-1.0548754353912728,0.8044754965858004,0.5369763457102983,1.2052315335248078,0.2914822982530927
has_photo,jalon2_fenetre6,-0.17370865679664887,0.23195367277134804,-0.7488937541760112,0.8405417481143874,0.5334822383361547,1.3243373060116916,0.45392124514218535
langue_minoritaire_sur_la_fiche,jalon2_fenetre6,0.07191909127560556,0.30792920658146844,0.23355722594172962,1.074568398588133,0.5876574532070473,1.964915508078197,0.8153287380765993
log_rc,jalon2_fenetre6,-0.002004698634312129,0.07431476788835326,-0.026975777376091473,0.9979973094319151,0.8627252823846181,1.15447947332707,0.9784790538530286
log_photos_auteur,jalon2_fenetre6,-0.14890737567678353,0.05187447040154009,-2.870532933139355,0.8616489208510592,0.7783496225932668,0.9538629444312873,0.004097805085169847
log_burst,jalon2_fenetre6,3.605537899464181,0.5259553309778306,6.855216949243465,36.801474027366446,13.127173480352136,103.1713714010121,7.120437491080877e-12
log_ratio_pic_journalier_fiche,jalon2_fenetre6,0.02871598581581087,0.11835460358810511,0.24262669085308725,1.0291322648035983,0.8160703009358062,1.2978210544425826,0.808294602622164
etoiles_1,jalon2_fenetre6,0.8796606281899495,0.23758419010455128,3.7025217368329355,2.4100816538398364,1.5128634389745776,3.8394037614606984,0.00021346706469283573
etoiles_2,jalon2_fenetre6,0.36135913169314515,0.4134987919068951,0.8739061365250859,1.435278822445321,0.6382127367118096,3.2278034888079166,0.3821693725623867
etoiles_3,jalon2_fenetre6,-0.5695616616412388,0.4782226011639177,-1.1909969546713526,0.5657733845302886,0.2216045622576665,1.4444626923820645,0.23365478039766852
etoiles_4,jalon2_fenetre6,-0.49906373262020937,0.2729684239937923,-1.8282837454912324,0.6070988005085098,0.3555561795439563,1.0365983627442663,0.06750697801912328
guide_4_et_plus,jalon2_fenetre6,-0.14799739229807887,0.19691528619567583,-0.751578991947903,0.862433363908253,0.5862879304146341,1.2686450950066148,0.45230428086556984
guide_sans_niveau,jalon2_fenetre6,0.6946567591645115,0.16058750953514728,4.325720980263874,2.0030214371838184,1.4621544871475274,2.743960992552164,1.5203376801047139e-05
habitude_25_75,jalon2_fenetre6,0.03427165023785065,0.27986836221703276,0.12245632184488797,1.0348656900590605,0.5979427531575428,1.791052723368734,0.9025376357045846
habitude_plus_de_75,jalon2_fenetre6,-0.035180830216784524,0.2749443185215088,-0.12795620002612398,0.9654308214073044,0.5632330505963493,1.6548330570024679,0.8981836353424227
texte_texte_1_50,jalon2_fenetre6,0.02711552895171333,0.15016113746465878,0.18057620906138322,1.0274865003451383,0.7655238621764487,1.3790928807757536,0.8567002312863874
texte_texte_51_200,jalon2_fenetre6,0.07031178173486452,0.1659984891683402,0.42356880527726287,1.0728426218491496,0.7748860609832443,1.485368429257428,0.6718803094320969
texte_texte_201p,jalon2_fenetre6,0.28815817530982385,0.17227773596728904,1.6726373474314604,1.3339682882839967,0.9517051747683062,1.8697716911968567,0.09439870995520212
secteur_food_beverage,jalon2_fenetre6,-0.6073374851423499,0.5342327904317109,-1.1368405234945675,0.5447994764498948,0.191203970235799,1.5523028584293934,0.2556049594190688
secteur_healthcare,jalon2_fenetre6,0.358272000138395,0.3648725687740185,0.981909934589488,1.4308547602472739,0.6998669078875174,2.9253352628173315,0.3261442210289933
secteur_home_services,jalon2_fenetre6,1.4530912403489995,0.35053575008922777,4.14534391992577,4.276313216439165,2.1512601675559995,8.500531456345229,3.393040558648515e-05
secteur_hospitality,jalon2_fenetre6,-0.43599821038855063,0.41225366609736025,-1.0575969269502694,0.6466188831309608,0.2882288349828274,1.450638969020717,0.2902392441409021
secteur_travel,jalon2_fenetre6,0.8619009192589885,0.5301928460215918,1.62563664471604,2.367657143720769,0.8375636955355288,6.692983924795959,0.10402697493477182
secteur_wellness_fitness,jalon2_fenetre6,0.1957986872602461,0.44727925275685654,0.43775490603111733,1.216282027619348,0.5061852655909291,2.9225306844576435,0.6615639630410778
taille_large,jalon2_fenetre6,0.5158197115741703,0.27151285122867563,1.8997985150240002,1.6750109650836007,0.9837970057571958,2.8518705756690848,0.05745956589533035
taille_small,jalon2_fenetre6,0.8328763523264795,0.2922170127113087,2.8501980244021827,2.29992462883515,1.2971136564309171,4.078018354133505,0.004369201726762421
region_US,jalon2_fenetre6,0.6662577536615761,0.2344187995921002,2.8421686094327594,1.9469377500927918,1.2297431779422265,3.082405066950055,0.004480778726593197
